betas,dx,H inital,H num inital,H num end,Relative Error,Rel Err Nums
1000.0,0.0048828125,10398.6492048,10398.6468672,10398.6008176,4.65322111651e-06,0.0460496572759
1000.0,0.009765625,10398.6999792,10398.6937378,10398.6170531,7.97466301468e-06,0.0766847441828
1000.0,0.01953125,10398.8015281,10398.7874756,10398.6562201,1.39735291474e-05,0.131255520553
1000.0,0.0390625,10399.0046257,10398.9749512,10398.7400913,2.5438435891e-05,0.234859951946
1000.0,0.078125,10399.410821,10399.3499025,10398.8705612,5.19510032155e-05,0.479341238963
1000.0,0.15625,10400.2232117,10400.0998049,10398.570341,0.000158926459208,1.52946392852
1000.0,0.3125,10401.8479929,10401.5996099,10395.2470046,0.000634597650774,6.35260530493
1000.0,0.625,10405.0975554,10404.5992198,10393.8679653,0.00107923929019,10.7312544351
1000.0,1.25,10411.5966804,10410.5984395,10399.0788392,0.00120229793607,11.5196003393
