dx,dt,time,xi,Eval,height(m),G,u(m/s),true height,true velocity
1.5625,0.191307090146,0.191307090146,-50.0,535.478613065,1.0,2.48301103741e-30,1.88608218188e-30,1.0,0.0
1.5625,0.191307090146,0.191307090146,-48.4375,535.478613065,1.0,-1.07724819445e-44,2.58572741805e-31,1.0,0.0
1.5625,0.191307090146,0.191307090146,-46.875,535.478613065,1.0,-3.97034564892e-44,1.91486060476e-32,1.0,0.0
1.5625,0.191307090146,0.191307090146,-45.3125,535.478613065,1.0,-5.82940161159e-42,3.90467490021e-34,1.0,0.0
1.5625,0.191307090146,0.191307090146,-43.75,535.478613065,1.0,-1.61907892966e-40,-1.11967993757e-34,1.0,0.0
1.5625,0.191307090146,0.191307090146,-42.1875,535.478613065,1.0,-2.93873587706e-39,-1.89898966841e-35,1.0,0.0
1.5625,0.191307090146,0.191307090146,-40.625,535.478613065,1.0,-3.28158839605e-38,-5.0020203729e-36,1.0,0.0
1.5625,0.191307090146,0.191307090146,-39.0625,535.478613065,1.0,-2.46461982222e-36,-2.35152146608e-35,1.0,0.0
1.5625,0.191307090146,0.191307090146,-37.5,535.478613065,1.0,-5.31636911732e-35,1.86933117113e-35,1.0,0.0
1.5625,0.191307090146,0.191307090146,-35.9375,535.478613065,1.0,2.06341523468e-17,2.79365693491e-33,1.0,0.0
1.5625,0.191307090146,0.191307090146,-34.375,535.478613065,1.0,-2.26975675815e-16,3.74509132989e-32,1.0,0.0
1.5625,0.191307090146,0.191307090146,-32.8125,535.478613065,1.0,1.390548423e-15,1.81354854611e-15,1.0,9.06774273054e-16
1.5625,0.191307090146,0.191307090146,-31.25,535.478613065,1.0,5.54961975541e-15,9.06774273054e-15,1.0,3.62709709222e-15
1.5625,0.191307090146,0.191307090146,-29.6875,535.478613065,1.0,3.44543594941e-14,5.34996821102e-14,1.0,2.26693568264e-14
1.5625,0.191307090146,0.191307090146,-28.125,535.478613065,1.0,1.95275008433e-13,3.03769381473e-13,1.0,1.27855172501e-13
1.5625,0.191307090146,0.191307090146,-26.5625,535.478613065,1.0,1.10859014657e-12,1.72468466735e-12,1.0,7.23605869897e-13
1.5625,0.191307090146,0.191307090146,-25.0,535.478613065,1.0,6.29480669162e-12,9.79316214896e-12,1.0,4.10950100548e-12
