dx,dt,time,xi,Eval,height(m),G,u(m/s),true height,true velocity
0.048828125,0.00597834656708,0.10163189164,-50.0,528.156498017,1.0,1.0693306572e-15,-1.44308037667e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.951171875,528.156498017,1.0,-8.76760517659e-16,-3.61475431931e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.90234375,528.156498017,1.0,-1.76786939866e-15,-5.24165857497e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.853515625,528.156498017,1.0,-1.03308216034e-15,-5.728232681e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.8046875,528.156498017,1.0,-3.49646959239e-16,-5.51880397734e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.755859375,528.156498017,1.0,1.51035403559e-17,-5.08102324026e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.70703125,528.156498017,1.0,0.0,-4.66967802368e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.658203125,528.156498017,1.0,0.0,-4.29103967791e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.609375,528.156498017,1.0,0.0,-3.94306032329e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.560546875,528.156498017,1.0,0.0,-3.62329708401e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.51171875,528.156498017,1.0,0.0,-3.32946488612e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.462890625,528.156498017,1.0,0.0,-3.05946106918e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.4140625,528.156498017,1.0,0.0,-2.81135328053e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.365234375,528.156498017,1.0,0.0,-2.58336585726e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.31640625,528.156498017,1.0,0.0,-2.37386713318e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.267578125,528.156498017,1.0,0.0,-2.18135776246e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.21875,528.156498017,1.0,0.0,-2.00445998907e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.169921875,528.156498017,1.0,0.0,-1.84190778649e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.12109375,528.156498017,1.0,0.0,-1.69253779693e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.072265625,528.156498017,1.0,0.0,-1.5552810054e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-49.0234375,528.156498017,1.0,0.0,-1.42915508897e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.974609375,528.156498017,1.0,0.0,-1.31325738644e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.92578125,528.156498017,1.0,0.0,-1.20675843815e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.876953125,528.156498017,1.0,0.0,-1.10889604968e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.828125,528.156498017,1.0,0.0,-1.01896983699e-17,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.779296875,528.156498017,1.0,0.0,-9.36336213828e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.73046875,528.156498017,1.0,0.0,-8.60403785766e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.681640625,528.156498017,1.0,0.0,-7.90629117647e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.6328125,528.156498017,1.0,0.0,-7.26512844331e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.583984375,528.156498017,1.0,0.0,-6.67596096825e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.53515625,528.156498017,1.0,0.0,-6.13457218234e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.486328125,528.156498017,1.0,0.0,-5.63708746041e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.4375,528.156498017,1.0,0.0,-5.17994639099e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.388671875,528.156498017,1.0,0.0,-4.75987729514e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.33984375,528.156498017,1.0,0.0,-4.37387381152e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.291015625,528.156498017,1.0,0.0,-4.0191733805e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.2421875,528.156498017,1.0,0.0,-3.69323747289e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.193359375,528.156498017,1.0,0.0,-3.39373342222e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.14453125,528.156498017,1.0,0.0,-3.11851773019e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.095703125,528.156498017,1.0,0.0,-2.86562072605e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-48.046875,528.156498017,1.0,0.0,-2.63323247003e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.998046875,528.156498017,1.0,0.0,-2.41968979987e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.94921875,528.156498017,1.0,0.0,-2.22346442791e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.900390625,528.156498017,1.0,0.0,-2.04315200335e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.8515625,528.156498017,1.0,0.0,-1.8774620616e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.802734375,528.156498017,1.0,0.0,-1.72520878862e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.75390625,528.156498017,1.0,0.0,-1.58530253426e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.705078125,528.156498017,1.0,0.0,-1.45674201386e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.65625,528.156498017,1.0,0.0,-1.33860714216e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.607421875,528.156498017,1.0,0.0,-1.23005244849e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.55859375,528.156498017,1.0,0.0,-1.13030102582e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.509765625,528.156498017,1.0,0.0,-1.0386389706e-18,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.4609375,528.156498017,1.0,0.0,-9.54410273482e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.412109375,528.156498017,1.0,0.0,-8.77012124352e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.36328125,528.156498017,1.0,0.0,-8.05890598151e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.314453125,528.156498017,1.0,0.0,-7.40536690509e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.265625,528.156498017,1.0,0.0,-6.804826749e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.216796875,528.156498017,1.0,0.0,-6.252987552e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.16796875,528.156498017,1.0,0.0,-5.74589989714e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.119140625,528.156498017,1.0,0.0,-5.27993464644e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.0703125,528.156498017,1.0,0.0,-4.85175696781e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-47.021484375,528.156498017,1.0,0.0,-4.45830246823e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.97265625,528.156498017,1.0,0.0,-4.09675526243e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.923828125,528.156498017,1.0,0.0,-3.76452782005e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.875,528.156498017,1.0,0.0,-3.45924244719e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.826171875,528.156498017,1.0,0.0,-3.17871426965e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.77734375,528.156498017,1.0,0.0,-2.92093559615e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.728515625,528.156498017,1.0,0.0,-2.68406154964e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.6796875,528.156498017,1.0,0.0,-2.46639686387e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.630859375,528.156498017,1.0,0.0,-2.26638375061e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.58203125,528.156498017,1.0,0.0,-2.08259075086e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.533203125,528.156498017,1.0,0.0,-1.91370249016e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.484375,528.156498017,1.0,0.0,-1.75851026466e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.435546875,528.156498017,1.0,0.0,-1.61590339065e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.38671875,528.156498017,1.0,0.0,-1.48486125559e-19,1.0,0.0
0.048828125,0.00597834656708,0.10163189164,-46.337890625,528.156498017,1.0,0.0,-1.36444601375e-19,1.0,0.0
