dx,dt,time,xi,Eval,height(m),G,u(m/s),true height,true velocity
0.048828125,0.00597834656708,0.00597834656708,-50.0,528.15652654,1.0,0.0,-1.82646242746e-42,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.951171875,528.15652654,1.0,0.0,-3.79719839637e-42,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.90234375,528.15652654,1.0,0.0,-5.80453499063e-42,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.853515625,528.15652654,1.0,0.0,-7.85409064564e-42,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.8046875,528.15652654,1.0,0.0,-9.95990529122e-42,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.755859375,528.15652654,1.0,0.0,-1.21370047366e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.70703125,528.15652654,1.0,0.0,-1.44009668606e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.658203125,528.15652654,1.0,0.0,-1.67679942127e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.609375,528.15652654,1.0,0.0,-1.92550271783e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.560546875,528.15652654,1.0,0.0,-2.18798650177e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.51171875,528.15652654,1.0,0.0,-2.46612932378e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.462890625,528.15652654,1.0,0.0,-2.76192180356e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.4140625,528.15652654,1.0,0.0,-3.07748087634e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.365234375,528.15652654,1.0,0.0,-3.4150649434e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.31640625,528.15652654,1.0,0.0,-3.77709003509e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.267578125,528.15652654,1.0,0.0,-4.16614710188e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.21875,528.15652654,1.0,0.0,-4.58502055741e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.169921875,528.15652654,1.0,0.0,-5.03670820598e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.12109375,528.15652654,1.0,0.0,-5.52444269738e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.072265625,528.15652654,1.0,0.0,-6.05171466236e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-49.0234375,528.15652654,1.0,0.0,-6.62229769448e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.974609375,528.15652654,1.0,0.0,-7.24027535706e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.92578125,528.15652654,1.0,0.0,-7.91007040853e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.876953125,528.15652654,1.0,0.0,-8.63647645535e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.828125,528.15652654,1.0,0.0,-9.42469225898e-41,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.779296875,528.15652654,1.0,0.0,-1.02803589426e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.73046875,528.15652654,1.0,0.0,-1.12096003634e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.681640625,528.15652654,1.0,0.0,-1.22190669405e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.6328125,528.15652654,1.0,0.0,-1.33159832501e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.583984375,528.15652654,1.0,0.0,-1.45081997311e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.53515625,528.15652654,1.0,0.0,-1.58042488691e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.486328125,528.15652654,1.0,0.0,-1.72134062618e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.4375,528.15652654,1.0,0.0,-1.87457570032e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.388671875,528.15652654,1.0,0.0,-2.04122678605e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.33984375,528.15652654,1.0,0.0,-2.22248657613e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.291015625,528.15652654,1.0,0.0,-2.41965231531e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.2421875,528.15652654,1.0,0.0,-2.63413508441e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.193359375,528.15652654,1.0,0.0,-2.86746989922e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.14453125,528.15652654,1.0,0.0,-3.12132669636e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.095703125,528.15652654,1.0,0.0,-3.39752228468e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-48.046875,528.15652654,1.0,0.0,-3.69803334787e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.998046875,528.15652654,1.0,0.0,-4.02501059124e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.94921875,528.15652654,1.0,0.0,-4.38079413392e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.900390625,528.15652654,1.0,0.0,-4.76793025673e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.8515625,528.15652654,1.0,0.0,-5.18918962543e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.802734375,528.15652654,1.0,0.0,-5.6475871199e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.75390625,528.15652654,1.0,0.0,-6.14640341113e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.705078125,528.15652654,1.0,0.0,-6.68920844037e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.65625,528.15652654,1.0,0.0,-7.27988696861e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.607421875,528.15652654,1.0,0.0,-7.92266637915e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.55859375,528.15652654,1.0,0.0,-8.62214693219e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.509765625,528.15652654,1.0,0.0,-9.38333468815e-40,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.4609375,528.15652654,1.0,0.0,-1.02116773351e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.412109375,528.15652654,1.0,0.0,-1.11131031771e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.36328125,528.15652654,1.0,0.0,-1.20940635617e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.314453125,528.15652654,1.0,0.0,-1.31615790515e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.265625,528.15652654,1.0,0.0,-1.43232896687e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.216796875,528.15652654,1.0,0.0,-1.55875095739e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.16796875,528.15652654,1.0,0.0,-1.69632865684e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.119140625,528.15652654,1.0,0.0,-1.84604668485e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.0703125,528.15652654,1.0,0.0,-2.00897654726e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-47.021484375,528.15652654,1.0,0.0,-2.18628430469e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.97265625,528.15652654,1.0,0.0,-2.37923891786e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.923828125,528.15652654,1.0,0.0,-2.5892213293e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.875,528.15652654,1.0,0.0,-2.81773434656e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.826171875,528.15652654,1.0,0.0,-3.06641339745e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.77734375,528.15652654,1.0,0.0,-3.33703823461e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.728515625,528.15652654,1.0,0.0,-3.63154567284e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.6796875,528.15652654,1.0,0.0,-3.95204345053e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.630859375,528.15652654,1.0,0.0,-4.30082531444e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.58203125,528.15652654,1.0,0.0,-4.68038743557e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.533203125,528.15652654,1.0,0.0,-5.09344627388e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.484375,528.15652654,1.0,0.0,-5.54295801948e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.435546875,528.15652654,1.0,0.0,-6.0321397496e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.38671875,528.15652654,1.0,0.0,-6.56449245261e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.337890625,528.15652654,1.0,0.0,-7.14382608405e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.2890625,528.15652654,1.0,0.0,-7.77428683373e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.240234375,528.15652654,1.0,0.0,-8.46038679938e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.19140625,528.15652654,1.0,0.0,-9.20703627887e-39,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.142578125,528.15652654,1.0,0.0,-1.00195789124e-38,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.09375,528.15652654,1.0,0.0,-1.0903829926e-38,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-46.044921875,528.15652654,1.0,0.0,-1.186611775e-38,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-45.99609375,528.15652654,1.0,0.0,-1.29133293108e-38,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-45.947265625,528.15652654,1.0,0.0,-1.40529593188e-38,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-45.8984375,528.15652654,1.0,0.0,-1.52931639076e-38,1.0,0.0
0.048828125,0.00597834656708,0.00597834656708,-45.849609375,528.15652654,1.0,0.0,-1.66428190051e-38,1.0,0.0
