10.880,2.4601 
10.900,2.4604 
10.920,2.4604 
10.940,2.4605 
10.960,2.4601 
10.980,2.4604 
11.000,2.4604 
11.020,2.4604 
11.040,2.4603 
11.060,2.4603 
11.080,2.4601 
11.100,2.4602 
11.120,2.4600 
11.140,2.4601 
11.160,2.4598 
11.180,2.4599 
11.200,2.4599 
11.220,2.4599 
11.240,2.4595 
11.260,2.4595 
11.280,2.4595 
11.300,2.4597 
11.320,2.4595 
11.340,2.4593 
11.360,2.4595 
11.380,2.4596 
11.400,2.4597 
11.420,2.4596 
11.440,2.4595 
11.460,2.4593 
11.480,2.4597 
11.500,2.4596 
11.520,2.4595 
11.540,2.4594 
11.560,2.4595 
11.580,2.4594 
11.600,2.4595 
11.620,2.4595 
11.640,2.4594 
11.660,2.4595 
11.680,2.4595 
11.700,2.4595 
11.720,2.4594 
11.740,2.4595 
11.760,2.4597 
11.780,2.4597 
11.800,2.4597 
11.820,2.4597 
11.840,2.4597 
11.860,2.4598 
11.880,2.4597 
11.900,2.4598 
11.920,2.4597 
11.940,2.4597 
11.960,2.4596 
11.980,2.4599 
12.000,2.4599 
12.020,2.4598 
12.040,2.4599 
12.060,2.4598 
12.080,2.4599 
12.100,2.4599 
12.120,2.4599 
12.140,2.4601 
12.160,2.4601 
12.180,2.4598 
12.200,2.4600 
12.220,2.4599 
12.240,2.4598 
12.260,2.4601 
12.280,2.4597 
12.300,2.4599 
12.320,2.4600 
12.340,2.4598 
12.360,2.4597 
12.380,2.4598 
12.400,2.4600 
12.420,2.4597 
12.440,2.4597 
12.460,2.4598 
12.480,2.4598 
12.500,2.4597 
12.520,2.4599 
12.540,2.4598 
12.560,2.4599 
12.580,2.4601 
12.600,2.4601 
12.620,2.4601 
12.640,2.4600 
12.660,2.4601 
12.680,2.4601 
12.700,2.4603 
12.720,2.4602 
12.740,2.4602 
12.760,2.4602 
12.780,2.4602 
12.800,2.4602 
12.820,2.4599 
12.840,2.4599 
12.860,2.4600 
12.880,2.4598 
12.900,2.4598 
12.920,2.4597 
12.940,2.4596 
12.960,2.4595 
12.980,2.4594 
13.000,2.4592 
13.020,2.4588 
13.040,2.4589 
13.060,2.4589 
13.080,2.4588 
13.100,2.4585 
13.120,2.4585 
13.140,2.4586 
13.160,2.4585 
13.180,2.4586 
13.200,2.4587 
13.220,2.4589 
13.240,2.4588 
13.260,2.4589 
13.280,2.4591 
13.300,2.4594 
13.320,2.4594 
13.340,2.4594 
13.360,2.4597 
13.380,2.4598 
13.400,2.4599 
13.420,2.4597 
13.440,2.4598 
13.460,2.4601 
13.480,2.4600 
13.500,2.4603 
13.520,2.4601 
13.540,2.4600 
13.560,2.4599 
13.580,2.4601 
13.600,2.4599 
13.620,2.4600 
13.640,2.4599 
13.660,2.4597 
13.680,2.4599 
13.700,2.4599 
13.720,2.4598 
13.740,2.4599 
13.760,2.4598 
13.780,2.4599 
13.800,2.4601 
13.820,2.4601 
13.840,2.4600 
13.860,2.4599 
13.880,2.4600 
13.900,2.4600 
13.920,2.4601 
13.940,2.4601 
13.960,2.4602 
13.980,2.4600 
14.000,2.4601 
14.020,2.4603 
14.040,2.4601 
14.060,2.4601 
14.080,2.4602 
14.100,2.4601 
14.120,2.4602 
14.140,2.4600 
14.160,2.4600 
14.180,2.4600 
14.200,2.4600 
14.220,2.4598 
14.240,2.4595 
14.260,2.4595 
14.280,2.4595 
14.300,2.4596 
14.320,2.4595 
14.340,2.4593 
14.360,2.4592 
14.380,2.4592 
14.400,2.4591 
14.420,2.4589 
14.440,2.4589 
14.460,2.4589 
14.480,2.4589 
14.500,2.4590 
14.520,2.4590 
14.540,2.4590 
14.560,2.4589 
14.580,2.4591 
14.600,2.4593 
14.620,2.4593 
14.640,2.4593 
14.660,2.4593 
14.680,2.4594 
14.700,2.4597 
14.720,2.4595 
14.740,2.4598 
14.760,2.4597 
14.780,2.4598 
14.800,2.4597 
14.820,2.4598 
14.840,2.4597 
14.860,2.4597 
14.880,2.4595 
14.900,2.4597 
14.920,2.4595 
14.940,2.4596 
14.960,2.4593 
14.980,2.4593 
15.000,2.4594 
15.020,2.4593 
15.040,2.4593 
15.060,2.4595 
15.080,2.4594 
15.100,2.4597 
15.120,2.4597 
15.140,2.4594 
15.160,2.4597 
15.180,2.4597 
15.200,2.4598 
15.220,2.4598 
15.240,2.4597 
15.260,2.4599 
15.280,2.4600 
15.300,2.4600 
15.320,2.4600 
15.340,2.4603 
15.360,2.4604 
15.380,2.4604 
15.400,2.4606 
15.420,2.4605 
15.440,2.4603 
15.460,2.4605 
15.480,2.4604 
15.500,2.4606 
15.520,2.4605 
15.540,2.4604 
15.560,2.4605 
15.580,2.4603 
15.600,2.4603 
15.620,2.4603 
15.640,2.4601 
15.660,2.4600 
15.680,2.4598 
15.700,2.4595 
15.720,2.4596 
15.740,2.4593 
15.760,2.4593 
15.780,2.4592 
15.800,2.4591 
15.820,2.4592 
15.840,2.4591 
15.860,2.4589 
15.880,2.4589 
15.900,2.4589 
15.920,2.4590 
15.940,2.4589 
15.960,2.4589 
15.980,2.4591 
16.000,2.4593 
16.020,2.4593 
16.040,2.4593 
16.060,2.4595 
16.080,2.4596 
16.100,2.4597 
16.120,2.4597 
16.140,2.4597 
16.160,2.4598 
16.180,2.4599 
16.200,2.4601 
16.220,2.4601 
16.240,2.4602 
16.260,2.4603 
16.280,2.4600 
16.300,2.4601 
16.320,2.4602 
16.340,2.4602 
16.360,2.4601 
16.380,2.4599 
16.400,2.4597 
16.420,2.4598 
16.440,2.4597 
16.460,2.4596 
16.480,2.4595 
16.500,2.4593 
16.520,2.4591 
16.540,2.4590 
16.560,2.4589 
16.580,2.4591 
16.600,2.4589 
16.620,2.4589 
16.640,2.4589 
16.660,2.4591 
16.680,2.4592 
16.700,2.4593 
16.720,2.4594 
16.740,2.4595 
16.760,2.4597 
16.780,2.4598 
16.800,2.4598 
16.820,2.4599 
16.840,2.4601 
16.860,2.4603 
16.880,2.4603 
16.900,2.4605 
16.920,2.4605 
16.940,2.4606 
16.960,2.4606 
16.980,2.4608 
17.000,2.4606 
17.020,2.4605 
17.040,2.4604 
17.060,2.4603 
17.080,2.4602 
17.100,2.4602 
17.120,2.4602 
17.140,2.4601 
17.160,2.4598 
17.180,2.4600 
17.200,2.4599 
17.220,2.4597 
17.240,2.4595 
17.260,2.4595 
17.280,2.4596 
17.300,2.4595 
17.320,2.4593 
17.340,2.4593 
17.360,2.4593 
17.380,2.4593 
17.400,2.4593 
17.420,2.4593 
17.440,2.4593 
17.460,2.4593 
17.480,2.4593 
17.500,2.4593 
17.520,2.4594 
17.540,2.4592 
17.560,2.4593 
17.580,2.4595 
17.600,2.4595 
17.620,2.4595 
17.640,2.4596 
17.660,2.4597 
17.680,2.4597 
17.700,2.4597 
17.720,2.4597 
17.740,2.4597 
17.760,2.4596 
17.780,2.4598 
17.800,2.4598 
17.820,2.4597 
17.840,2.4597 
17.860,2.4596 
17.880,2.4595 
17.900,2.4596 
17.920,2.4595 
17.940,2.4594 
17.960,2.4593 
17.980,2.4593 
18.000,2.4593 
18.020,2.4593 
18.040,2.4591 
18.060,2.4590 
18.080,2.4592 
18.100,2.4591 
18.120,2.4592 
18.140,2.4594 
18.160,2.4591 
18.180,2.4593 
18.200,2.4595 
18.220,2.4594 
18.240,2.4597 
18.260,2.4597 
18.280,2.4599 
18.300,2.4600 
18.320,2.4601 
18.340,2.4601 
18.360,2.4602 
18.380,2.4601 
18.400,2.4603 
18.420,2.4604 
18.440,2.4604 
18.460,2.4603 
18.480,2.4602 
18.500,2.4604 
18.520,2.4602 
18.540,2.4602 
18.560,2.4602 
18.580,2.4602 
18.600,2.4600 
18.620,2.4601 
18.640,2.4601 
18.660,2.4599 
18.680,2.4599 
18.700,2.4598 
18.720,2.4597 
18.740,2.4597 
18.760,2.4595 
18.780,2.4594 
18.800,2.4594 
18.820,2.4594 
18.840,2.4597 
18.860,2.4595 
18.880,2.4593 
18.900,2.4593 
18.920,2.4593 
18.940,2.4594 
18.960,2.4591 
18.980,2.4591 
19.000,2.4592 
19.020,2.4594 
19.040,2.4593 
19.060,2.4594 
19.080,2.4594 
19.100,2.4595 
19.120,2.4594 
19.140,2.4595 
19.160,2.4595 
19.180,2.4595 
19.200,2.4596 
19.220,2.4595 
19.240,2.4597 
19.260,2.4595 
19.280,2.4595 
19.300,2.4595 
19.320,2.4597 
19.340,2.4595 
19.360,2.4594 
19.380,2.4594 
19.400,2.4595 
19.420,2.4593 
19.440,2.4594 
19.460,2.4596 
19.480,2.4595 
19.500,2.4594 
19.520,2.4594 
19.540,2.4593 
19.560,2.4593 
19.580,2.4593 
19.600,2.4593 
19.620,2.4592 
19.640,2.4593 
19.660,2.4594 
19.680,2.4593 
19.700,2.4593 
19.720,2.4595 
19.740,2.4595 
19.760,2.4596 
19.780,2.4597 
19.800,2.4597 
19.820,2.4598 
19.840,2.4599 
19.860,2.4599 
19.880,2.4599 
19.900,2.4601 
19.920,2.4602 
19.940,2.4604 
19.960,2.4604 
19.980,2.4605 
20.000,2.4604 
20.020,2.4604 
20.040,2.4606 
20.060,2.4603 
20.080,2.4604 
20.100,2.4600 
20.120,2.4601 
20.140,2.4601 
20.160,2.4599 
20.180,2.4598 
20.200,2.4598 
20.220,2.4597 
20.240,2.4597 
20.260,2.4594 
20.280,2.4594 
20.300,2.4595 
20.320,2.4594 
20.340,2.4593 
20.360,2.4593 
20.380,2.4593 
20.400,2.4594 
20.420,2.4594 
20.440,2.4594 
20.460,2.4597 
20.480,2.4595 
20.500,2.4597 
20.520,2.4598 
20.540,2.4598 
20.560,2.4596 
20.580,2.4597 
20.600,2.4597 
20.620,2.4597 
20.640,2.4599 
20.660,2.4595 
20.680,2.4595 
20.700,2.4593 
20.720,2.4597 
20.740,2.4594 
20.760,2.4593 
20.780,2.4593 
20.800,2.4591 
20.820,2.4592 
20.840,2.4593 
20.860,2.4590 
20.880,2.4591 
20.900,2.4593 
20.920,2.4590 
20.940,2.4590 
20.960,2.4591 
20.980,2.4590 
21.000,2.4592 
21.020,2.4591 
21.040,2.4594 
21.060,2.4593 
21.080,2.4592 
21.100,2.4593 
21.120,2.4593 
21.140,2.4593 
21.160,2.4595 
21.180,2.4594 
21.200,2.4596 
21.220,2.4597 
21.240,2.4598 
21.260,2.4599 
21.280,2.4600 
21.300,2.4599 
21.320,2.4602 
21.340,2.4602 
21.360,2.4603 
21.380,2.4604 
21.400,2.4605 
21.420,2.4605 
21.440,2.4605 
21.460,2.4604 
21.480,2.4604 
21.500,2.4603 
21.520,2.4604 
21.540,2.4603 
21.560,2.4600 
21.580,2.4599 
21.600,2.4600 
21.620,2.4601 
21.640,2.4598 
21.660,2.4597 
21.680,2.4597 
21.700,2.4595 
21.720,2.4597 
21.740,2.4597 
21.760,2.4595 
21.780,2.4597 
21.800,2.4598 
21.820,2.4598 
21.840,2.4595 
21.860,2.4597 
21.880,2.4595 
21.900,2.4596 
21.920,2.4597 
21.940,2.4597 
21.960,2.4596 
21.980,2.4595 
22.000,2.4598 
22.020,2.4597 
22.040,2.4595 
22.060,2.4595 
22.080,2.4595 
22.100,2.4597 
22.120,2.4597 
22.140,2.4595 
22.160,2.4597 
22.180,2.4595 
22.200,2.4597 
22.220,2.4595 
22.240,2.4596 
22.260,2.4595 
22.280,2.4595 
22.300,2.4595 
22.320,2.4599 
22.340,2.4597 
22.360,2.4595 
22.380,2.4593 
22.400,2.4594 
22.420,2.4594 
22.440,2.4591 
22.460,2.4591 
22.480,2.4591 
22.500,2.4591 
22.520,2.4593 
22.540,2.4593 
22.560,2.4591 
22.580,2.4591 
22.600,2.4593 
22.620,2.4595 
22.640,2.4593 
22.660,2.4594 
22.680,2.4594 
22.700,2.4598 
22.720,2.4598 
22.740,2.4600 
22.760,2.4600 
22.780,2.4601 
22.800,2.4601 
22.820,2.4602 
22.840,2.4602 
22.860,2.4603 
22.880,2.4602 
22.900,2.4603 
22.920,2.4603 
22.940,2.4603 
22.960,2.4602 
22.980,2.4603 
23.000,2.4602 
23.020,2.4603 
23.040,2.4602 
23.060,2.4602 
23.080,2.4603 
23.100,2.4602 
23.120,2.4600 
23.140,2.4600 
23.160,2.4602 
23.180,2.4604 
23.200,2.4598 
23.220,2.4597 
23.240,2.4599 
23.260,2.4602 
23.280,2.4598 
23.300,2.4598 
23.320,2.4599 
23.340,2.4600 
23.360,2.4598 
23.380,2.4600 
23.400,2.4601 
23.420,2.4602 
23.440,2.4601 
23.460,2.4599 
23.480,2.4602 
23.500,2.4601 
23.520,2.4599 
23.540,2.4603 
23.560,2.4601 
23.580,2.4601 
23.600,2.4600 
23.620,2.4601 
23.640,2.4600 
23.660,2.4599 
23.680,2.4599 
23.700,2.4599 
23.720,2.4599 
23.740,2.4597 
23.760,2.4595 
23.780,2.4596 
23.800,2.4597 
23.820,2.4593 
23.840,2.4593 
23.860,2.4595 
23.880,2.4597 
23.900,2.4595 
23.920,2.4597 
23.940,2.4597 
23.960,2.4598 
23.980,2.4601 
24.000,2.4602 
24.020,2.4601 
24.040,2.4605 
24.060,2.4606 
24.080,2.4605 
24.100,2.4607 
24.120,2.4609 
24.140,2.4612 
24.160,2.4611 
24.180,2.4613 
24.200,2.4612 
24.220,2.4615 
24.240,2.4617 
24.260,2.4619 
24.280,2.4617 
24.300,2.4619 
24.320,2.4620 
24.340,2.4620 
24.360,2.4622 
24.380,2.4626 
24.400,2.4626 
24.420,2.4626 
24.440,2.4630 
24.460,2.4631 
24.480,2.4633 
24.500,2.4634 
24.520,2.4637 
24.540,2.4637 
24.560,2.4641 
24.580,2.4645 
24.600,2.4646 
24.620,2.4647 
24.640,2.4650 
24.660,2.4652 
24.680,2.4656 
24.700,2.4659 
24.720,2.4661 
24.740,2.4666 
24.760,2.4670 
24.780,2.4676 
24.800,2.4682 
24.820,2.4687 
24.840,2.4690 
24.860,2.4698 
24.880,2.4704 
24.900,2.4708 
24.920,2.4716 
24.940,2.4723 
24.960,2.4729 
24.980,2.4738 
25.000,2.4745 
25.020,2.4753 
25.040,2.4763 
25.060,2.4771 
25.080,2.4779 
25.100,2.4790 
25.120,2.4799 
25.140,2.4811 
25.160,2.4820 
25.180,2.4833 
25.200,2.4845 
25.220,2.4854 
25.240,2.4867 
25.260,2.4885 
25.280,2.4901 
25.300,2.4913 
25.320,2.4929 
25.340,2.4946 
25.360,2.4966 
25.380,2.4989 
25.400,2.5007 
25.420,2.5027 
25.440,2.5053 
25.460,2.5080 
25.480,2.5102 
25.500,2.5130 
25.520,2.5161 
25.540,2.5194 
25.560,2.5224 
25.580,2.5255 
25.600,2.5290 
25.620,2.5326 
25.640,2.5365 
25.660,2.5408 
25.680,2.5445 
25.700,2.5488 
25.720,2.5533 
25.740,2.5581 
25.760,2.5632 
25.780,2.5680 
25.800,2.5732 
25.820,2.5789 
25.840,2.5846 
25.860,2.5902 
25.880,2.5968 
25.900,2.6032 
25.920,2.6104 
25.940,2.6176 
25.960,2.6247 
25.980,2.6323 
26.000,2.6410 
26.020,2.6494 
26.040,2.6581 
26.060,2.6671 
26.080,2.6761 
26.100,2.6858 
26.120,2.6960 
26.140,2.7069 
26.160,2.7173 
26.180,2.7288 
26.200,2.7407 
26.220,2.7516 
26.240,2.7637 
26.260,2.7757 
26.280,2.7883 
26.300,2.8010 
26.320,2.8153 
26.340,2.8283 
26.360,2.8447 
26.380,2.8611 
26.400,2.8774 
26.420,2.8956 
26.440,2.9132 
26.460,2.9294 
26.480,2.9491 
26.500,2.9678 
26.520,2.9878 
26.540,3.0064 
26.560,3.0268 
26.580,3.0514 
26.600,3.0738 
26.620,3.0975 
26.640,3.1196 
26.660,3.1432 
26.680,3.1691 
26.700,3.1935 
26.720,3.2176 
26.740,3.2393 
26.760,3.2614 
26.780,3.2805 
26.800,3.3049 
26.820,3.3324 
26.840,3.3594 
26.860,3.3856 
26.880,3.4122 
26.900,3.4438 
26.920,3.4739 
26.940,3.4968 
26.960,3.5209 
26.980,3.5442 
27.000,3.5650 
27.020,3.5833 
27.040,3.6024 
27.060,3.6178 
27.080,3.6328 
27.100,3.6489 
27.120,3.6629 
27.140,3.6730 
27.160,3.6834 
27.180,3.6911 
27.200,3.6948 
27.220,3.6918 
27.240,3.6857 
27.260,3.6844 
27.280,3.6790 
27.300,3.6655 
27.320,3.6501 
27.340,3.6351 
27.360,3.6194 
27.380,3.5981 
27.400,3.5717 
27.420,3.5500 
27.440,3.5291 
27.460,3.5019 
27.480,3.4759 
27.500,3.4505 
27.520,3.4245 
27.540,3.3952 
27.560,3.3642 
27.580,3.3393 
27.600,3.3146 
27.620,3.2883 
27.640,3.2583 
27.660,3.2276 
27.680,3.1981 
27.700,3.1704 
27.720,3.1451 
27.740,3.1207 
27.760,3.0961 
27.780,3.0690 
27.800,3.0440 
27.820,3.0201 
27.840,2.9960 
27.860,2.9766 
27.880,2.9567 
27.900,2.9388 
27.920,2.9186 
27.940,2.8981 
27.960,2.8784 
27.980,2.8605 
