              Eval:      1527.802278087980085
             Evalt:      1527.802295386067271
            Evalti:      1527.802295386078413
           E - Eti:      -0.000017298098328
       E - Eti/Eti:      -0.000000011322210
            E - Et:      -0.000017298087187
         E - Et/Et:      -0.000000011322203
