Integrand,lower bound of integral,upper bound of integral,Value of Integral,W Term 1,W Term 2,D Term 1,D Term 2,P Term 1
-(-x/2 + 1/2)*(x - 1)*(x - 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,19/420,wjm1o2p,dpsihph,dphijm1o2,phij
-(x/2 + 1/2)*(x - 1)*(x - 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,1/14,wjp1o2m,dpsihph,dphijm1o2,phij
2*x*(-x/2 + 1/2)*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16),-1,1,-10/21,wjm1o2p,dpsihmh,dphij,phij
2*x*(x/2 + 1/2)*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16),-1,1,-13/105,wjp1o2m,dpsihmh,dphij,phij
2*x*(-x/2 + 1/2)*(x - 1)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16),-1,1,3/7,wjm1o2p,dpsihms,dphij,phij
2*x*(x/2 + 1/2)*(x - 1)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16),-1,1,6/35,wjp1o2m,dpsihms,dphij,phij
2*x*(-x/2 + 1/2)*(x - 1)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16),-1,1,6/35,wjm1o2p,dpsihps,dphij,phij
2*x*(x/2 + 1/2)*(x - 1)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16),-1,1,3/7,wjp1o2m,dpsihps,dphij,phij
2*x*(-x/2 + 1/2)*(x - 1)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,-13/105,wjm1o2p,dpsihph,dphij,phij
2*x*(x/2 + 1/2)*(x - 1)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,-10/21,wjp1o2m,dpsihph,dphij,phij
-(-x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16),-1,1,1/14,wjm1o2p,dpsihmh,dphijp1o2,phij
-(x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16),-1,1,19/420,wjp1o2m,dpsihmh,dphijp1o2,phij
-(-x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16),-1,1,-51/140,wjm1o2p,dpsihms,dphijp1o2,phij
-(x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16),-1,1,-27/70,wjp1o2m,dpsihms,dphijp1o2,phij
-(-x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16),-1,1,3/14,wjm1o2p,dpsihps,dphijp1o2,phij
-(x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16),-1,1,-9/140,wjp1o2m,dpsihps,dphijp1o2,phij
-(-x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,11/140,wjm1o2p,dpsihph,dphijp1o2,phij
-(x/2 + 1/2)*(x - 1)*(x + 1/2)*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16),-1,1,17/42,wjp1o2m,dpsihph,dphijp1o2,phij
x*(-x/2 + 1/2)*(x - 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)/2,-1,1,-137/1680,wjm1o2p,dpsihmh,dphijm1o2,phijp1o2
x*(x/2 + 1/2)*(x - 1/2)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)/2,-1,1,-11/280,wjp1o2m,dpsihmh,dphijm1o2,phijp1o2
