Integrand,lower bound of integral,upper bound of integral,Value of Integral,W Term 1,D Term 1,D Term 2,P Term 1,P Term 2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)**2/2,-1,1,587/1680,dpsihmh,dpsihmh,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/2,-1,1,-39/112,dpsihms,dpsihmh,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,3/560,dpsihps,dpsihmh,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,-11/1680,dpsihph,dpsihmh,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/2,-1,1,-39/112,dpsihmh,dpsihms,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)**2/2,-1,1,243/560,dpsihms,dpsihms,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,-81/560,dpsihps,dpsihms,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,33/560,dpsihph,dpsihms,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,3/560,dpsihmh,dpsihps,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/2,-1,1,-81/560,dpsihms,dpsihps,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)**2/2,-1,1,81/560,dpsihps,dpsihps,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,-3/560,dpsihph,dpsihps,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,-11/1680,dpsihmh,dpsihph,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,33/560,dpsihms,dpsihph,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/2,-1,1,-3/560,dpsihps,dpsihph,phij,phijm1o2
-x*(x - 1)**2*(x + 1)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)**2/2,-1,1,-79/1680,dpsihph,dpsihph,phij,phijm1o2
x**2*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)**2/4,-1,1,-127/1680,dpsihmh,dpsihmh,phijp1o2,phijm1o2
x**2*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/4,-1,1,99/1120,dpsihms,dpsihmh,phijp1o2,phijm1o2
x**2*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/4,-1,1,-9/560,dpsihps,dpsihmh,phijp1o2,phijm1o2
x**2*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(9*(x - 1/3)*(x + 1/3)/16 + 9*(x - 1/3)*(x + 1)/16 + 9*(x + 1/3)*(x + 1)/16)/4,-1,1,11/3360,dpsihph,dpsihmh,phijp1o2,phijm1o2
x**2*(x - 1)*(x + 1)*(-9*(x - 1)*(x - 1/3)/16 - 9*(x - 1)*(x + 1/3)/16 - 9*(x - 1/3)*(x + 1/3)/16)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)/4,-1,1,99/1120,dpsihmh,dpsihms,phijp1o2,phijm1o2
x**2*(x - 1)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)**2/4,-1,1,-81/560,dpsihms,dpsihms,phijp1o2,phijm1o2
x**2*(x - 1)*(x + 1)*(27*(x - 1)*(x - 1/3)/16 + 27*(x - 1)*(x + 1)/16 + 27*(x - 1/3)*(x + 1)/16)*(-27*(x - 1)*(x + 1/3)/16 - 27*(x - 1)*(x + 1)/16 - 27*(x + 1/3)*(x + 1)/16)/4,-1,1,81/1120,dpsihps,dpsihms,phijp1o2,phijm1o2
