dx,dt,time,xi,Eval,height(m),G,u(m/s),true height,true velocity
0.006103515625,0.000747293320885,0.000747293320885,-50.0,527.946962468,1.0,0.0,-1.68248026174e-41,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9938964844,527.946962468,1.0,0.0,-3.48594617926e-41,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9877929688,527.946962468,1.0,0.0,-5.29847463428e-41,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9816894531,527.946962468,1.0,0.0,-7.11221794025e-41,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9755859375,527.946962468,1.0,0.0,-8.92680081374e-41,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9694824219,527.946962468,1.0,0.0,-1.07423845542e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9633789062,527.946962468,1.0,0.0,-1.25591690913e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9572753906,527.946962468,1.0,0.0,-1.43773572545e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.951171875,527.946962468,1.0,0.0,-1.61971522288e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9450683594,527.946962468,1.0,0.0,-1.80187573928e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9389648438,527.946962468,1.0,0.0,-1.98423763287e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9328613281,527.946962468,1.0,0.0,-2.16682128436e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9267578125,527.946962468,1.0,0.0,-2.34964709925e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9206542969,527.946962468,1.0,0.0,-2.53273551011e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9145507812,527.946962468,1.0,0.0,-2.71610697886e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.9084472656,527.946962468,1.0,0.0,-2.89978199905e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.90234375,527.946962468,1.0,0.0,-3.08378109815e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8962402344,527.946962468,1.0,0.0,-3.26812483985e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8901367188,527.946962468,1.0,0.0,-3.45283382637e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8840332031,527.946962468,1.0,0.0,-3.63792870073e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8779296875,527.946962468,1.0,0.0,-3.82343014909e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8718261719,527.946962468,1.0,0.0,-4.00935890305e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8657226562,527.946962468,1.0,0.0,-4.19573574196e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8596191406,527.946962468,1.0,0.0,-4.38258149525e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.853515625,527.946962468,1.0,0.0,-4.56991704474e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8474121094,527.946962468,1.0,0.0,-4.75776332702e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8413085938,527.946962468,1.0,0.0,-4.94614133574e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8352050781,527.946962468,1.0,0.0,-5.13507212398e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8291015625,527.946962468,1.0,0.0,-5.3245768066e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8229980469,527.946962468,1.0,0.0,-5.51467656258e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8168945312,527.946962468,1.0,0.0,-5.70539263744e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8107910156,527.946962468,1.0,0.0,-5.89674634556e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.8046875,527.946962468,1.0,0.0,-6.08875907257e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7985839844,527.946962468,1.0,0.0,-6.28145227777e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7924804688,527.946962468,1.0,0.0,-6.4748474965e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7863769531,527.946962468,1.0,0.0,-6.66896634257e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7802734375,527.946962468,1.0,0.0,-6.86383051065e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7741699219,527.946962468,1.0,0.0,-7.05946177871e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7680664062,527.946962468,1.0,0.0,-7.25588201046e-40,1.0,0.0
0.006103515625,0.000747293320885,0.000747293320885,-49.7619628906,527.946962468,1.0,0.0,-7.45311315776e-40,1.0,0.0
