dx,time,diff,height norm,velocity norm
0.0048828125,30.0,1000.0,0.0,0.0
0.009765625,30.0,1000.0,8.96067524017e-06,0.000116175779503
0.01953125,30.0,1000.0,2.40184201476e-05,0.000304482905208
0.0390625,30.0,1000.0,5.36932288341e-05,0.000648731959094
0.078125,30.0,1000.0,0.00019363729063,0.002309771553
0.15625,30.0,1000.0,0.00105145742961,0.0131393994147
0.3125,30.0,1000.0,0.00406037328993,0.0559044361523
0.625,30.0,1000.0,0.00706679173695,0.10276543542
1.25,30.0,1000.0,0.00751326810405,0.11063014553
