betas,dx,H inital,H num inital,H num end,Relative Error,Rel Err Nums
1000.0,0.0048828125,10398.6492048,10398.6468672,10398.5732769,7.30170934383e-06,0.0735903642944
1000.0,0.009765625,10398.6999792,10398.6937378,10398.5750214,1.20166778901e-05,0.118716404593
1000.0,0.01953125,10398.8015281,10398.7874756,10398.5929496,2.00579322229e-05,0.19452596556
1000.0,0.0390625,10399.0046257,10398.9749512,10398.6379693,3.52587988657e-05,0.336981933116
1000.0,0.078125,10399.410821,10399.3499025,10398.6262502,7.54437764315e-05,0.723652317973
1000.0,0.15625,10400.2232117,10400.0998049,10397.4770387,0.000264049424144,2.62276622184
1000.0,0.3125,10401.8479929,10401.5996099,10392.7447325,0.000875157991754,8.85487741146
1000.0,0.625,10405.0975554,10404.5992198,10393.4197297,0.00112231775222,11.1794900152
1000.0,1.25,10411.5966804,10410.5984395,10398.5351721,0.00125451539288,12.0632674664
