dx,dt,time,xi,Eval,height(m),G,u(m/s),true height,true velocity
0.1953125,0.0239133862683,0.0239133862683,-50.0,528.874997231,1.0,7.50645316762e-131,9.4768085073e-44,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-49.8046875,528.874997231,1.0,-1.55578540522e-145,2.07348230624e-43,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-49.609375,528.874997231,1.0,-8.68904063309e-144,3.44384977999e-43,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-49.4140625,528.874997231,1.0,-4.52737723924e-143,5.21252628202e-43,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-49.21875,528.874997231,1.0,2.07746819733e-141,7.58355519972e-43,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-49.0234375,528.874997231,1.0,-7.74130254583e-140,1.08308933968e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-48.828125,528.874997231,1.0,-5.08039380635e-138,1.53297808679e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-48.6328125,528.874997231,1.0,-7.91589734675e-137,2.16000803017e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-48.4375,528.874997231,1.0,6.77161911643e-136,3.03663476013e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-48.2421875,528.874997231,1.0,-2.15545294203e-134,4.26415568466e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-48.046875,528.874997231,1.0,-6.31043244306e-133,5.98441531259e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-47.8515625,528.874997231,1.0,-1.54385463491e-131,8.39619590266e-42,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-47.65625,528.874997231,1.0,-1.67370278899e-129,1.17781874767e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-47.4609375,528.874997231,1.0,-2.82519528018e-129,1.65211914656e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-47.265625,528.874997231,1.0,-5.86678849672e-127,2.31732792365e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-47.0703125,528.874997231,1.0,-3.07765953926e-127,3.25031237332e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-46.875,528.874997231,1.0,-3.87046463658e-124,4.55888224316e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-46.6796875,528.874997231,1.0,-2.01697495565e-123,6.39424754253e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-46.484375,528.874997231,1.0,-2.1329510156e-121,8.96849140927e-41,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-46.2890625,528.874997231,1.0,-9.9235167818e-120,1.25790770879e-40,1.0,0.0
0.1953125,0.0239133862683,0.0239133862683,-46.09375,528.874997231,1.0,-1.65230588367e-119,1.76432208898e-40,1.0,0.0
